,Id,Elderly_ratio,Median_age,White_ratio,Black_ratio,Asian_ratio,Others_ratio,commute_up60min_ratio,Noschooling_ratio,Master_ratio,Spanish_lan_ratio,Europe_lan_ratio,Asian_lan_ratio,Other_lan_ratio,Median_income,Social_security_income_ratio,Unemplyed_ratio,Vacant_ratio,Householders,Hoseholders_Ratio,White_household_ratio,Black_household_ratio,Asian_household_ratio,Household_15_34_ratio,Household_35_64_ratio,Household_65over_ratio,gas_ratio,LPgas_ratio,Electricity_ratio,FuelOil_ratio,Coal_ratio,Wood_ratio,Solar_ratio,Otherfuel_ratio,Nofuelused_ratio,Median_contract_rent,Per_capita_income,BG,BBL,Full_Address,normalized_gap
3586,1500000US360610208001,8.94,32.7,19.19,67.72,8.18,4.91,5.6,3.15,6.1,1.26,1.07,0.0,0.0,25787,9.31,3.34,15.27,616.0,38.77,21.1,63.31,10.06,24.64,52.38,22.98,36.04,2.76,7.79,53.41,0.0,0.0,0.0,0.0,0.0,712,25343.0,360610208001,1017280069.0,"418 LENOX AVENUE New York, NY 10037",2.125
3587,1500000US360610208002,4.55,33.3,27.55,47.52,15.66,9.27,5.49,0.78,9.68,1.35,0.62,0.0,0.0,51823,3.16,5.41,15.22,886.0,36.33,23.59,62.08,10.27,17.22,74.18,8.61,34.99,0.0,4.18,54.29,0.0,0.0,0.0,0.0,6.55,783,29511.0,360610208002,1017260027.0,"19 WEST 128 STREET New York, NY 10027",-0.4
3588,1500000US360610208002,4.55,33.3,27.55,47.52,15.66,9.27,5.49,0.78,9.68,1.35,0.62,0.0,0.0,51823,3.16,5.41,15.22,886.0,36.33,23.59,62.08,10.27,17.22,74.18,8.61,34.99,0.0,4.18,54.29,0.0,0.0,0.0,0.0,6.55,783,29511.0,360610208002,1017260017.0,"49 WEST 128 STREET New York, NY 10027",0.047619047619
3589,1500000US360610208002,4.55,33.3,27.55,47.52,15.66,9.27,5.49,0.78,9.68,1.35,0.62,0.0,0.0,51823,3.16,5.41,15.22,886.0,36.33,23.59,62.08,10.27,17.22,74.18,8.61,34.99,0.0,4.18,54.29,0.0,0.0,0.0,0.0,6.55,783,29511.0,360610208002,1017260034.0,"2080 5 AVENUE New York, NY 10035",-0.25
3590,1500000US360610208002,4.55,33.3,27.55,47.52,15.66,9.27,5.49,0.78,9.68,1.35,0.62,0.0,0.0,51823,3.16,5.41,15.22,886.0,36.33,23.59,62.08,10.27,17.22,74.18,8.61,34.99,0.0,4.18,54.29,0.0,0.0,0.0,0.0,6.55,783,29511.0,360610208002,1017260037.0,"2094 5 AVENUE New York, NY 10035",0.62962962963
3591,1500000US360610208002,4.55,33.3,27.55,47.52,15.66,9.27,5.49,0.78,9.68,1.35,0.62,0.0,0.0,51823,3.16,5.41,15.22,886.0,36.33,23.59,62.08,10.27,17.22,74.18,8.61,34.99,0.0,4.18,54.29,0.0,0.0,0.0,0.0,6.55,783,29511.0,360610208002,1017260055.0,"34 WEST 129 STREET New York, NY 10027",0.04
3592,1500000US360610208002,4.55,33.3,27.55,47.52,15.66,9.27,5.49,0.78,9.68,1.35,0.62,0.0,0.0,51823,3.16,5.41,15.22,886.0,36.33,23.59,62.08,10.27,17.22,74.18,8.61,34.99,0.0,4.18,54.29,0.0,0.0,0.0,0.0,6.55,783,29511.0,360610208002,1017260025.0,"25 WEST 128 STREET New York, NY 10027",0.037037037037
3593,1500000US360610208002,4.55,33.3,27.55,47.52,15.66,9.27,5.49,0.78,9.68,1.35,0.62,0.0,0.0,51823,3.16,5.41,15.22,886.0,36.33,23.59,62.08,10.27,17.22,74.18,8.61,34.99,0.0,4.18,54.29,0.0,0.0,0.0,0.0,6.55,783,29511.0,360610208002,1017270021.0,"27 WEST 129 STREET New York, NY 10027",-0.114285714286
3594,1500000US360610208002,4.55,33.3,27.55,47.52,15.66,9.27,5.49,0.78,9.68,1.35,0.62,0.0,0.0,51823,3.16,5.41,15.22,886.0,36.33,23.59,62.08,10.27,17.22,74.18,8.61,34.99,0.0,4.18,54.29,0.0,0.0,0.0,0.0,6.55,783,29511.0,360610208002,1017260051.0,"24 WEST 129 STREET New York, NY 10027",-1.25
3595,1500000US360610208002,4.55,33.3,27.55,47.52,15.66,9.27,5.49,0.78,9.68,1.35,0.62,0.0,0.0,51823,3.16,5.41,15.22,886.0,36.33,23.59,62.08,10.27,17.22,74.18,8.61,34.99,0.0,4.18,54.29,0.0,0.0,0.0,0.0,6.55,783,29511.0,360610208002,1017260039.0,"2 WEST 129 STREET New York, NY 10027",0.333333333333
3596,1500000US360610208002,4.55,33.3,27.55,47.52,15.66,9.27,5.49,0.78,9.68,1.35,0.62,0.0,0.0,51823,3.16,5.41,15.22,886.0,36.33,23.59,62.08,10.27,17.22,74.18,8.61,34.99,0.0,4.18,54.29,0.0,0.0,0.0,0.0,6.55,783,29511.0,360610208002,1017260022.0,"35 WEST 128 STREET New York, NY 10027",0.75
3597,1500000US360610208002,4.55,33.3,27.55,47.52,15.66,9.27,5.49,0.78,9.68,1.35,0.62,0.0,0.0,51823,3.16,5.41,15.22,886.0,36.33,23.59,62.08,10.27,17.22,74.18,8.61,34.99,0.0,4.18,54.29,0.0,0.0,0.0,0.0,6.55,783,29511.0,360610208002,1017260053.0,"30 WEST 129 STREET New York, NY 10027",-1.25
3598,1500000US360610208002,4.55,33.3,27.55,47.52,15.66,9.27,5.49,0.78,9.68,1.35,0.62,0.0,0.0,51823,3.16,5.41,15.22,886.0,36.33,23.59,62.08,10.27,17.22,74.18,8.61,34.99,0.0,4.18,54.29,0.0,0.0,0.0,0.0,6.55,783,29511.0,360610208002,1017270014.0,"43 WEST 129 STREET New York, NY 10027",-1.70833333333
3599,1500000US360610208003,4.52,37.9,17.6,57.31,3.67,21.41,12.16,0.0,14.91,0.0,1.41,1.34,0.0,41970,5.02,8.27,25.12,626.0,44.24,23.64,58.47,4.63,42.02,54.83,3.15,46.33,0.0,25.72,25.24,0.0,0.0,0.0,0.0,2.72,1185,56450.0,360610208003,1017240053.0,"40 WEST 127 STREET New York, NY 10027",0.0833333333333
3600,1500000US360610208003,4.52,37.9,17.6,57.31,3.67,21.41,12.16,0.0,14.91,0.0,1.41,1.34,0.0,41970,5.02,8.27,25.12,626.0,44.24,23.64,58.47,4.63,42.02,54.83,3.15,46.33,0.0,25.72,25.24,0.0,0.0,0.0,0.0,2.72,1185,56450.0,360610208003,1017250033.0,"2060 5 AVENUE New York, NY 10035",-0.64
3601,1500000US360610208003,4.52,37.9,17.6,57.31,3.67,21.41,12.16,0.0,14.91,0.0,1.41,1.34,0.0,41970,5.02,8.27,25.12,626.0,44.24,23.64,58.47,4.63,42.02,54.83,3.15,46.33,0.0,25.72,25.24,0.0,0.0,0.0,0.0,2.72,1185,56450.0,360610208003,1017250014.0,"55 WEST 127 STREET New York, NY 10027",0.5
3602,1500000US360610208003,4.52,37.9,17.6,57.31,3.67,21.41,12.16,0.0,14.91,0.0,1.41,1.34,0.0,41970,5.02,8.27,25.12,626.0,44.24,23.64,58.47,4.63,42.02,54.83,3.15,46.33,0.0,25.72,25.24,0.0,0.0,0.0,0.0,2.72,1185,56450.0,360610208003,1017250009.0,"65 WEST 127 STREET New York, NY 10027",-0.111111111111
3603,1500000US360610208003,4.52,37.9,17.6,57.31,3.67,21.41,12.16,0.0,14.91,0.0,1.41,1.34,0.0,41970,5.02,8.27,25.12,626.0,44.24,23.64,58.47,4.63,42.02,54.83,3.15,46.33,0.0,25.72,25.24,0.0,0.0,0.0,0.0,2.72,1185,56450.0,360610208003,1017250002.0,"342 LENOX AVENUE New York, NY 10027",-0.0357142857143
3604,1500000US360610208003,4.52,37.9,17.6,57.31,3.67,21.41,12.16,0.0,14.91,0.0,1.41,1.34,0.0,41970,5.02,8.27,25.12,626.0,44.24,23.64,58.47,4.63,42.02,54.83,3.15,46.33,0.0,25.72,25.24,0.0,0.0,0.0,0.0,2.72,1185,56450.0,360610208003,1017250039.0,"2074 5 AVENUE New York, NY 10035",0.5
3605,1500000US360610209011,10.48,36.6,24.89,61.53,2.32,11.25,1.27,2.95,3.52,0.63,0.0,0.77,0.0,18438,11.11,4.5,15.63,599.0,42.12,21.37,61.94,3.17,14.06,62.04,23.9,51.59,2.17,13.36,28.38,0.0,0.0,0.0,4.51,0.0,887,21352.0,360610209011,1019520001.0,"383 WEST 125 STREET New York, NY 10027",0.166666666667
3606,1500000US360610209011,10.48,36.6,24.89,61.53,2.32,11.25,1.27,2.95,3.52,0.63,0.0,0.77,0.0,18438,11.11,4.5,15.63,599.0,42.12,21.37,61.94,3.17,14.06,62.04,23.9,51.59,2.17,13.36,28.38,0.0,0.0,0.0,4.51,0.0,887,21352.0,360610209011,1019660049.0,"439 WEST 125 STREET New York, NY 10027",-0.285714285714
3607,1500000US360610209011,10.48,36.6,24.89,61.53,2.32,11.25,1.27,2.95,3.52,0.63,0.0,0.77,0.0,18438,11.11,4.5,15.63,599.0,42.12,21.37,61.94,3.17,14.06,62.04,23.9,51.59,2.17,13.36,28.38,0.0,0.0,0.0,4.51,0.0,887,21352.0,360610209011,1019660047.0,"445 WEST 125 STREET New York, NY 10027",-0.227272727273
3608,1500000US360610209011,10.48,36.6,24.89,61.53,2.32,11.25,1.27,2.95,3.52,0.63,0.0,0.77,0.0,18438,11.11,4.5,15.63,599.0,42.12,21.37,61.94,3.17,14.06,62.04,23.9,51.59,2.17,13.36,28.38,0.0,0.0,0.0,4.51,0.0,887,21352.0,360610209011,1019500062.0,"111 MORNINGSIDE AVENUE New York, NY 10027",-0.2
3609,1500000US360610209011,10.48,36.6,24.89,61.53,2.32,11.25,1.27,2.95,3.52,0.63,0.0,0.77,0.0,18438,11.11,4.5,15.63,599.0,42.12,21.37,61.94,3.17,14.06,62.04,23.9,51.59,2.17,13.36,28.38,0.0,0.0,0.0,4.51,0.0,887,21352.0,360610209011,1019660104.0,"464 WEST 126 STREET New York, NY 10027",-0.315789473684
3610,1500000US360610209011,10.48,36.6,24.89,61.53,2.32,11.25,1.27,2.95,3.52,0.63,0.0,0.77,0.0,18438,11.11,4.5,15.63,599.0,42.12,21.37,61.94,3.17,14.06,62.04,23.9,51.59,2.17,13.36,28.38,0.0,0.0,0.0,4.51,0.0,887,21352.0,360610209011,1019500063.0,"109 MORNINGSIDE AVENUE New York, NY 10027",-0.4
3611,1500000US360610209011,10.48,36.6,24.89,61.53,2.32,11.25,1.27,2.95,3.52,0.63,0.0,0.77,0.0,18438,11.11,4.5,15.63,599.0,42.12,21.37,61.94,3.17,14.06,62.04,23.9,51.59,2.17,13.36,28.38,0.0,0.0,0.0,4.51,0.0,887,21352.0,360610209011,1019510014.0,"281 ST NICHOLAS AVENUE New York, NY 10027",-0.65625
3612,1500000US360610209011,10.48,36.6,24.89,61.53,2.32,11.25,1.27,2.95,3.52,0.63,0.0,0.77,0.0,18438,11.11,4.5,15.63,599.0,42.12,21.37,61.94,3.17,14.06,62.04,23.9,51.59,2.17,13.36,28.38,0.0,0.0,0.0,4.51,0.0,887,21352.0,360610209011,1019660042.0,"457 WEST 125 STREET New York, NY 10027",-0.75
3613,1500000US360610209011,10.48,36.6,24.89,61.53,2.32,11.25,1.27,2.95,3.52,0.63,0.0,0.77,0.0,18438,11.11,4.5,15.63,599.0,42.12,21.37,61.94,3.17,14.06,62.04,23.9,51.59,2.17,13.36,28.38,0.0,0.0,0.0,4.51,0.0,887,21352.0,360610209011,1019500014.0,"565 MANHATTAN AVENUE New York, NY 10027",0.029702970297
3614,1500000US360610209011,10.48,36.6,24.89,61.53,2.32,11.25,1.27,2.95,3.52,0.63,0.0,0.77,0.0,18438,11.11,4.5,15.63,599.0,42.12,21.37,61.94,3.17,14.06,62.04,23.9,51.59,2.17,13.36,28.38,0.0,0.0,0.0,4.51,0.0,887,21352.0,360610209011,1019500057.0,"350 WEST 124 STREET New York, NY 10027",-0.0566037735849
3615,1500000US360610209011,10.48,36.6,24.89,61.53,2.32,11.25,1.27,2.95,3.52,0.63,0.0,0.77,0.0,18438,11.11,4.5,15.63,599.0,42.12,21.37,61.94,3.17,14.06,62.04,23.9,51.59,2.17,13.36,28.38,0.0,0.0,0.0,4.51,0.0,887,21352.0,360610209011,1019660066.0,"409 WEST 125 STREET New York, NY 10027",0.0322580645161
3616,1500000US360610209011,10.48,36.6,24.89,61.53,2.32,11.25,1.27,2.95,3.52,0.63,0.0,0.77,0.0,18438,11.11,4.5,15.63,599.0,42.12,21.37,61.94,3.17,14.06,62.04,23.9,51.59,2.17,13.36,28.38,0.0,0.0,0.0,4.51,0.0,887,21352.0,360610209011,1019500064.0,"107 MORNINGSIDE AVENUE New York, NY 10027",0.3
3617,1500000US360610209011,10.48,36.6,24.89,61.53,2.32,11.25,1.27,2.95,3.52,0.63,0.0,0.77,0.0,18438,11.11,4.5,15.63,599.0,42.12,21.37,61.94,3.17,14.06,62.04,23.9,51.59,2.17,13.36,28.38,0.0,0.0,0.0,4.51,0.0,887,21352.0,360610209011,1019660059.0,"421 WEST 125 STREET New York, NY 10027",0.392857142857
3618,1500000US360610209011,10.48,36.6,24.89,61.53,2.32,11.25,1.27,2.95,3.52,0.63,0.0,0.77,0.0,18438,11.11,4.5,15.63,599.0,42.12,21.37,61.94,3.17,14.06,62.04,23.9,51.59,2.17,13.36,28.38,0.0,0.0,0.0,4.51,0.0,887,21352.0,360610209011,1019660059.0,"423 WEST 125 STREET New York, NY 10027",-0.857142857143
3619,1500000US360610210001,19.88,42.5,14.29,77.02,0.0,8.69,5.27,2.11,4.81,0.0,0.0,0.0,0.0,53036,14.68,2.57,4.72,727.0,47.86,6.88,86.66,1.51,0.0,50.8,49.2,43.19,0.0,1.93,44.02,4.26,0.0,0.0,4.4,2.2,1052,30407.0,360610210001,1017630001.0,"2289 5 AVENUE New York, NY 10037",0.0
3620,1500000US360610211002,24.64,46.6,59.32,2.9,29.4,8.39,4.35,9.32,14.91,4.87,0.0,0.0,0.0,91448,14.7,4.04,14.41,511.0,52.9,62.04,0.0,17.22,19.39,47.93,32.68,51.47,0.0,14.87,33.66,0.0,0.0,0.0,0.0,0.0,1863,67000.0,360610211002,1019950001.0,"550 RIVERSIDE DRIVE New York, NY 10027",0.06
3621,1500000US360610211002,24.64,46.6,59.32,2.9,29.4,8.39,4.35,9.32,14.91,4.87,0.0,0.0,0.0,91448,14.7,4.04,14.41,511.0,52.9,62.04,0.0,17.22,19.39,47.93,32.68,51.47,0.0,14.87,33.66,0.0,0.0,0.0,0.0,0.0,1863,67000.0,360610211002,1019950005.0,"61 TIEMANN PLACE New York, NY 10027",-0.0806451612903
3622,1500000US360610211002,24.64,46.6,59.32,2.9,29.4,8.39,4.35,9.32,14.91,4.87,0.0,0.0,0.0,91448,14.7,4.04,14.41,511.0,52.9,62.04,0.0,17.22,19.39,47.93,32.68,51.47,0.0,14.87,33.66,0.0,0.0,0.0,0.0,0.0,1863,67000.0,360610211002,1019950016.0,"41 TIEMANN PLACE New York, NY 10027",0.505376344086
3623,1500000US360610211002,24.64,46.6,59.32,2.9,29.4,8.39,4.35,9.32,14.91,4.87,0.0,0.0,0.0,91448,14.7,4.04,14.41,511.0,52.9,62.04,0.0,17.22,19.39,47.93,32.68,51.47,0.0,14.87,33.66,0.0,0.0,0.0,0.0,0.0,1863,67000.0,360610211002,1019957501.0,"3181 BROADWAY New York, NY 10027",0.0833333333333
3624,1500000US360610211003,8.7,38.9,49.33,7.18,27.55,15.94,14.13,3.62,14.77,2.69,1.81,3.33,0.0,19834,5.2,2.22,4.74,865.0,50.5,44.86,8.09,16.53,35.59,49.41,14.99,40.35,6.47,1.62,47.4,0.0,0.0,0.0,0.0,4.16,1327,32832.0,360610211003,1019930023.0,"3117 BROADWAY New York, NY 10027",-0.15
3625,1500000US360610211003,8.7,38.9,49.33,7.18,27.55,15.94,14.13,3.62,14.77,2.69,1.81,3.33,0.0,19834,5.2,2.22,4.74,865.0,50.5,44.86,8.09,16.53,35.59,49.41,14.99,40.35,6.47,1.62,47.4,0.0,0.0,0.0,0.0,4.16,1327,32832.0,360610211003,1019930108.0,"182 CLAREMONT AVENUE New York, NY 10027",-0.235294117647
3626,1500000US360610211003,8.7,38.9,49.33,7.18,27.55,15.94,14.13,3.62,14.77,2.69,1.81,3.33,0.0,19834,5.2,2.22,4.74,865.0,50.5,44.86,8.09,16.53,35.59,49.41,14.99,40.35,6.47,1.62,47.4,0.0,0.0,0.0,0.0,4.16,1327,32832.0,360610211003,1019930073.0,"3139 BROADWAY New York, NY 10027",-1.19230769231
3627,1500000US360610211003,8.7,38.9,49.33,7.18,27.55,15.94,14.13,3.62,14.77,2.69,1.81,3.33,0.0,19834,5.2,2.22,4.74,865.0,50.5,44.86,8.09,16.53,35.59,49.41,14.99,40.35,6.47,1.62,47.4,0.0,0.0,0.0,0.0,4.16,1327,32832.0,360610211003,1019930092.0,"3163 BROADWAY New York, NY 10027",-0.173913043478
3628,1500000US360610211003,8.7,38.9,49.33,7.18,27.55,15.94,14.13,3.62,14.77,2.69,1.81,3.33,0.0,19834,5.2,2.22,4.74,865.0,50.5,44.86,8.09,16.53,35.59,49.41,14.99,40.35,6.47,1.62,47.4,0.0,0.0,0.0,0.0,4.16,1327,32832.0,360610211003,1019930035.0,"3135 BROADWAY New York, NY 10027",-0.05
3629,1500000US360610211003,8.7,38.9,49.33,7.18,27.55,15.94,14.13,3.62,14.77,2.69,1.81,3.33,0.0,19834,5.2,2.22,4.74,865.0,50.5,44.86,8.09,16.53,35.59,49.41,14.99,40.35,6.47,1.62,47.4,0.0,0.0,0.0,0.0,4.16,1327,32832.0,360610211003,1019930102.0,"192 CLAREMONT AVENUE New York, NY 10027",-1.8
3630,1500000US360610211003,8.7,38.9,49.33,7.18,27.55,15.94,14.13,3.62,14.77,2.69,1.81,3.33,0.0,19834,5.2,2.22,4.74,865.0,50.5,44.86,8.09,16.53,35.59,49.41,14.99,40.35,6.47,1.62,47.4,0.0,0.0,0.0,0.0,4.16,1327,32832.0,360610211003,1019930081.0,"3149 BROADWAY New York, NY 10027",-0.619047619048
3631,1500000US360610211003,8.7,38.9,49.33,7.18,27.55,15.94,14.13,3.62,14.77,2.69,1.81,3.33,0.0,19834,5.2,2.22,4.74,865.0,50.5,44.86,8.09,16.53,35.59,49.41,14.99,40.35,6.47,1.62,47.4,0.0,0.0,0.0,0.0,4.16,1327,32832.0,360610211003,1019930096.0,"200 CLAREMONT AVENUE New York, NY 10027",-0.365853658537
3632,1500000US360610211003,8.7,38.9,49.33,7.18,27.55,15.94,14.13,3.62,14.77,2.69,1.81,3.33,0.0,19834,5.2,2.22,4.74,865.0,50.5,44.86,8.09,16.53,35.59,49.41,14.99,40.35,6.47,1.62,47.4,0.0,0.0,0.0,0.0,4.16,1327,32832.0,360610211003,1019930083.0,"3153 BROADWAY New York, NY 10027",-1.22727272727
3633,1500000US360610211003,8.7,38.9,49.33,7.18,27.55,15.94,14.13,3.62,14.77,2.69,1.81,3.33,0.0,19834,5.2,2.22,4.74,865.0,50.5,44.86,8.09,16.53,35.59,49.41,14.99,40.35,6.47,1.62,47.4,0.0,0.0,0.0,0.0,4.16,1327,32832.0,360610211003,1019930086.0,"3155 BROADWAY New York, NY 10027",-0.347826086957
3634,1500000US360610211003,8.7,38.9,49.33,7.18,27.55,15.94,14.13,3.62,14.77,2.69,1.81,3.33,0.0,19834,5.2,2.22,4.74,865.0,50.5,44.86,8.09,16.53,35.59,49.41,14.99,40.35,6.47,1.62,47.4,0.0,0.0,0.0,0.0,4.16,1327,32832.0,360610211003,1019930076.0,"3143 BROADWAY New York, NY 10027",-0.0454545454545
3635,1500000US360610211003,8.7,38.9,49.33,7.18,27.55,15.94,14.13,3.62,14.77,2.69,1.81,3.33,0.0,19834,5.2,2.22,4.74,865.0,50.5,44.86,8.09,16.53,35.59,49.41,14.99,40.35,6.47,1.62,47.4,0.0,0.0,0.0,0.0,4.16,1327,32832.0,360610211003,1019930047.0,"160 CLAREMONT AVENUE New York, NY 10027",-0.0131578947368
3636,1500000US360610211003,8.7,38.9,49.33,7.18,27.55,15.94,14.13,3.62,14.77,2.69,1.81,3.33,0.0,19834,5.2,2.22,4.74,865.0,50.5,44.86,8.09,16.53,35.59,49.41,14.99,40.35,6.47,1.62,47.4,0.0,0.0,0.0,0.0,4.16,1327,32832.0,360610211003,1019930104.0,"190 CLAREMONT AVENUE New York, NY 10027",0.4375
3637,1500000US360610211003,8.7,38.9,49.33,7.18,27.55,15.94,14.13,3.62,14.77,2.69,1.81,3.33,0.0,19834,5.2,2.22,4.74,865.0,50.5,44.86,8.09,16.53,35.59,49.41,14.99,40.35,6.47,1.62,47.4,0.0,0.0,0.0,0.0,4.16,1327,32832.0,360610211003,1019930037.0,"3137 BROADWAY New York, NY 10027",0.0833333333333
3638,1500000US360610211003,8.7,38.9,49.33,7.18,27.55,15.94,14.13,3.62,14.77,2.69,1.81,3.33,0.0,19834,5.2,2.22,4.74,865.0,50.5,44.86,8.09,16.53,35.59,49.41,14.99,40.35,6.47,1.62,47.4,0.0,0.0,0.0,0.0,4.16,1327,32832.0,360610211003,1019930106.0,"186 CLAREMONT AVENUE New York, NY 10027",-1.0625
3639,1500000US360610211007,1.45,25.0,14.04,17.8,54.24,13.92,1.57,0.0,9.44,10.9,0.0,0.0,0.0,6083,1.45,0.0,13.18,336.0,40.68,12.5,14.29,33.63,51.49,44.94,3.57,30.06,0.0,8.63,61.31,0.0,0.0,0.0,0.0,0.0,692,17495.0,360610211007,1019770044.0,"524 WEST 123 STREET New York, NY 10027",0.1
3640,1500000US360610211007,1.45,25.0,14.04,17.8,54.24,13.92,1.57,0.0,9.44,10.9,0.0,0.0,0.0,6083,1.45,0.0,13.18,336.0,40.68,12.5,14.29,33.63,51.49,44.94,3.57,30.06,0.0,8.63,61.31,0.0,0.0,0.0,0.0,0.0,692,17495.0,360610211007,1019770018.0,"521 WEST 122 STREET New York, NY 10027",-0.0625
3641,1500000US360610211007,1.45,25.0,14.04,17.8,54.24,13.92,1.57,0.0,9.44,10.9,0.0,0.0,0.0,6083,1.45,0.0,13.18,336.0,40.68,12.5,14.29,33.63,51.49,44.94,3.57,30.06,0.0,8.63,61.31,0.0,0.0,0.0,0.0,0.0,692,17495.0,360610211007,1019770034.0,"1270 AMSTERDAM AVENUE New York, NY 10027",0.0
3642,1500000US360610211007,1.45,25.0,14.04,17.8,54.24,13.92,1.57,0.0,9.44,10.9,0.0,0.0,0.0,6083,1.45,0.0,13.18,336.0,40.68,12.5,14.29,33.63,51.49,44.94,3.57,30.06,0.0,8.63,61.31,0.0,0.0,0.0,0.0,0.0,692,17495.0,360610211007,1019770028.0,"503 WEST 122 STREET New York, NY 10027",0.611111111111
3643,1500000US360610211007,1.45,25.0,14.04,17.8,54.24,13.92,1.57,0.0,9.44,10.9,0.0,0.0,0.0,6083,1.45,0.0,13.18,336.0,40.68,12.5,14.29,33.63,51.49,44.94,3.57,30.06,0.0,8.63,61.31,0.0,0.0,0.0,0.0,0.0,692,17495.0,360610211007,1019770021.0,"515 WEST 122 STREET New York, NY 10027",-0.0625
3644,1500000US360610211007,1.45,25.0,14.04,17.8,54.24,13.92,1.57,0.0,9.44,10.9,0.0,0.0,0.0,6083,1.45,0.0,13.18,336.0,40.68,12.5,14.29,33.63,51.49,44.94,3.57,30.06,0.0,8.63,61.31,0.0,0.0,0.0,0.0,0.0,692,17495.0,360610211007,1019770033.0,"1268 AMSTERDAM AVENUE New York, NY 10027",-0.5
3645,1500000US360610211007,1.45,25.0,14.04,17.8,54.24,13.92,1.57,0.0,9.44,10.9,0.0,0.0,0.0,6083,1.45,0.0,13.18,336.0,40.68,12.5,14.29,33.63,51.49,44.94,3.57,30.06,0.0,8.63,61.31,0.0,0.0,0.0,0.0,0.0,692,17495.0,360610211007,1019770035.0,"1272 AMSTERDAM AVENUE New York, NY 10027",-0.1875
3646,1500000US360610211007,1.45,25.0,14.04,17.8,54.24,13.92,1.57,0.0,9.44,10.9,0.0,0.0,0.0,6083,1.45,0.0,13.18,336.0,40.68,12.5,14.29,33.63,51.49,44.94,3.57,30.06,0.0,8.63,61.31,0.0,0.0,0.0,0.0,0.0,692,17495.0,360610211007,1019770042.0,"522 WEST 123 STREET New York, NY 10027",-0.2
3647,1500000US360610211007,1.45,25.0,14.04,17.8,54.24,13.92,1.57,0.0,9.44,10.9,0.0,0.0,0.0,6083,1.45,0.0,13.18,336.0,40.68,12.5,14.29,33.63,51.49,44.94,3.57,30.06,0.0,8.63,61.31,0.0,0.0,0.0,0.0,0.0,692,17495.0,360610211007,1019770026.0,"505 WEST 122 STREET New York, NY 10027",0.444444444444
3648,1500000US360610211007,1.45,25.0,14.04,17.8,54.24,13.92,1.57,0.0,9.44,10.9,0.0,0.0,0.0,6083,1.45,0.0,13.18,336.0,40.68,12.5,14.29,33.63,51.49,44.94,3.57,30.06,0.0,8.63,61.31,0.0,0.0,0.0,0.0,0.0,692,17495.0,360610211007,1019770041.0,"520 WEST 123 STREET New York, NY 10027",1.6
3649,1500000US360610212001,29.76,41.9,11.39,64.91,5.58,18.12,2.3,2.61,10.97,7.39,0.0,2.3,0.0,21589,22.55,5.45,6.21,952.0,57.7,8.72,72.48,4.94,20.18,47.58,32.24,35.4,0.0,9.56,52.84,0.0,0.0,0.0,2.21,0.0,666,28096.0,360610212001,1017350022.0,"19 WEST 137 STREET New York, NY 10037",-0.222222222222
3650,1500000US360610212001,29.76,41.9,11.39,64.91,5.58,18.12,2.3,2.61,10.97,7.39,0.0,2.3,0.0,21589,22.55,5.45,6.21,952.0,57.7,8.72,72.48,4.94,20.18,47.58,32.24,35.4,0.0,9.56,52.84,0.0,0.0,0.0,2.21,0.0,666,28096.0,360610212001,1017350036.0,"2254 5 AVENUE New York, NY 10037",-1.0
3651,1500000US360610212001,29.76,41.9,11.39,64.91,5.58,18.12,2.3,2.61,10.97,7.39,0.0,2.3,0.0,21589,22.55,5.45,6.21,952.0,57.7,8.72,72.48,4.94,20.18,47.58,32.24,35.4,0.0,9.56,52.84,0.0,0.0,0.0,2.21,0.0,666,28096.0,360610212001,1017350067.0,"66 WEST 138 STREET New York, NY 10037",-1.2
3652,1500000US360610212001,29.76,41.9,11.39,64.91,5.58,18.12,2.3,2.61,10.97,7.39,0.0,2.3,0.0,21589,22.55,5.45,6.21,952.0,57.7,8.72,72.48,4.94,20.18,47.58,32.24,35.4,0.0,9.56,52.84,0.0,0.0,0.0,2.21,0.0,666,28096.0,360610212001,1017350025.0,"15 WEST 137 STREET New York, NY 10037",-0.0555555555556
3653,1500000US360610212001,29.76,41.9,11.39,64.91,5.58,18.12,2.3,2.61,10.97,7.39,0.0,2.3,0.0,21589,22.55,5.45,6.21,952.0,57.7,8.72,72.48,4.94,20.18,47.58,32.24,35.4,0.0,9.56,52.84,0.0,0.0,0.0,2.21,0.0,666,28096.0,360610212001,1017367501.0,"34 WEST 139 STREET New York, NY 10037",0.168
3654,1500000US360610212001,29.76,41.9,11.39,64.91,5.58,18.12,2.3,2.61,10.97,7.39,0.0,2.3,0.0,21589,22.55,5.45,6.21,952.0,57.7,8.72,72.48,4.94,20.18,47.58,32.24,35.4,0.0,9.56,52.84,0.0,0.0,0.0,2.21,0.0,666,28096.0,360610212001,1017350024.0,"17 WEST 137 STREET New York, NY 10037",-0.722222222222
3655,1500000US360610212001,29.76,41.9,11.39,64.91,5.58,18.12,2.3,2.61,10.97,7.39,0.0,2.3,0.0,21589,22.55,5.45,6.21,952.0,57.7,8.72,72.48,4.94,20.18,47.58,32.24,35.4,0.0,9.56,52.84,0.0,0.0,0.0,2.21,0.0,666,28096.0,360610212001,1017350033.0,"3 WEST 137 STREET New York, NY 10037",0.05
